"RecordType","ProposedWave","Module","Workspace","DiagnosticStatus","ModuleGate","CanonicalIssueId","Category","Severity","Priority","PriorityScore","Effort","IssueGateBlocked","CrossModule","Disposition","SourcePath","SourceSection","SourceItem"
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","`StreamContent` wrapper disposal alone: merged into F04-PERF-001. Disposing it can also dispose the caller-owned stream, so ownership must be explicit."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","`VerifyContentPreparationAsync` returns true after an HTTP 200 body parse failure (`LineMessagingClient.cs:1052-1066`): documented as a serialization candidate for runtime/fixture validation; it does not yet justify a separate issue because LINE's current successful response shape is covered by tests."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","Automatic retries are missing: rejected as phrased. Automatic replay can be unsafe; the retained issue is the incomplete retry protocol/result contract."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","Direct custom-base-URI SSRF/token exfiltration: rejected as a standalone F04 issue. The URI is explicit configuration and subject tests deliberately support an internal gateway. X04A should restrict production configuration to approved HTTPS endpoints."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","Raw JSON overload injection: not promoted. The methods deliberately accept caller-authored JSON and provider-issued IDs/tokens. They should be obsolete in favor of typed serialization, but no untrusted caller was found."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","Text/media model validation gaps: not promoted as one broad issue. Existing constructors include some guards, but coverage is sparse; add fixture parity under the extraction contract."
"NonActionableObservation","","F04","F04-line-messaging-sdk","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F04-line-messaging-sdk/issue.md","Deleted Or Rejected Candidates","Weak webhook signature algorithm: rejected. The helper computes HMAC-SHA256, base64-decodes the supplied signature, compares all shared-length bytes, and fails closed on malformed input (`WebhookRequestMessageHelper.cs:71-88`, `:96-101`)."
"CanonicalConfirmedIssue","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","F05A-EXT-001","Extraction","High","P1","80","L","false","F04 dependency; F05B composition; F06/F07/B07 consumers","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Ranked Confirmed Issues","F05A-EXT-001 One Concrete Compatibility Class Collapses Unrelated Processor Contracts"
"CanonicalConfirmedIssue","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","F05A-EXT-002","Extraction","Medium","P1","72","M","false","F04 client constructor; F05B/X04A configuration; B05/B07 consumers","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Ranked Confirmed Issues","F05A-EXT-002 Credential Resolution And Validation Are Inconsistent"
"CanonicalConfirmedIssue","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","F05A-PERF-001","Performance","Medium","P1","77","S","false","F04 client ownership; F05B/B07/X01 composition","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Ranked Confirmed Issues","F05A-PERF-001 Token-Owned SDK Clients Are Never Disposed"
"CanonicalConfirmedIssue","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","F05A-PERF-002","Performance","Medium","P1","73","M","false","F04 cancellation overloads; F06/F07/B07 consumers","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Ranked Confirmed Issues","F05A-PERF-002 Processor APIs Cannot Cancel In-Flight Provider Work"
"CanonicalConfirmedIssue","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","F05A-SEC-001","Security","Medium","P2","67","S","false","B07 product binding workflow; X02B logging","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Ranked Confirmed Issues","F05A-SEC-001 Legacy Helpers Send Full Exception Details To A LINE Recipient"
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Active webhook signature bypass in `ProcessMessage`: not promoted. The public method trusts `dynamic` event fields, but repository search found no caller. F05B owns authenticated ASP.NET webhook entry."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Blocking async-over-sync: rejected. No `.Result`, `.Wait()`, or `GetAwaiter().GetResult()` was found in F05A."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Channel token literal leakage: rejected. The F05A source contains no literal production bearer token; the credential subject test covers known old patterns."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Core dispatch-loop cost: rejected. F05A has no active recipient/menu loop. F07 workflow loops and ChurchReport profile loops belong to their consumers."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Current cross-request leakage through `m_UserId`/`m_Message`: not promoted. They are public mutable fields and unsafe for concurrent reuse, but the only DI registration is transient and the mutating dispatcher has no current caller."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Duplicate JSON serialization: rejected. F05A passes typed SDK messages; F04 serializes once per provider request."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Duplicate legacy profile DTO allocation as a standalone performance issue: merged into F05A-EXT-001. Its only repository callers are legacy helpers and one compatibility test."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Obsolete duplicate `LineMessagingProcessor_Net10.csproj`: recorded in the scope manifest as an F01A lifecycle handoff, not a processor-runtime issue."
"NonActionableObservation","","F05A","F05A-line-processor-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05A-line-processor-core/issue.md","Deleted Or Rejected Candidates","Postback parser denial of service: not promoted. `ParsePostBackString` blindly indexes split arrays, but only the unreferenced dynamic dispatcher calls it."
"CanonicalConfirmedIssue","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","F05B-EXT-001","Extraction","Medium","P1","74","M","false","F04/F05A/F06/F07 providers; X01 consumer composition","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Ranked Confirmed Issues","F05B-EXT-001 Registration Is An Order-Sensitive Bundle Instead Of A Composable Adapter Seam"
"CanonicalConfirmedIssue","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","F05B-PERF-001","Performance","Medium","P2","69","S","false","F05A mutable compatibility type; F06/F07 consumers; X01 host","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Ranked Confirmed Issues","F05B-PERF-001 Transient Capability Resolution Duplicates Client And Processor Graphs Within One Scope"
"CanonicalConfirmedIssue","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","F05B-SEC-001","Security","High","P1","78","S","false","F04 request construction; X04A configuration; X01 host startup","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Ranked Confirmed Issues","F05B-SEC-001 Unvalidated Options Can Send The Bearer Credential To An Arbitrary Or Non-TLS Endpoint"
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","Active cross-request/cross-user processor state leak: rejected. F05A is transient in F05B, and no owned singleton captures it."
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","DI-path socket exhaustion: rejected. `IHttpClientFactory` owns handler pooling; the confirmed issue is duplicate wrappers/graphs, not per-request sockets."
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","Meaningful startup/reflection overhead: rejected. Owned registration performs only descriptor additions, one `Any`, and optional `RemoveAll`; there is no assembly scan, reflection loop, file I/O, or network I/O."
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","Options hot reload failure: not promoted. `IOptions<T>` intentionally caches one value; credential rotation requirements need X04A product policy."
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","RichMenu singleton thread-safety failure: rejected. The ID cache locks access and the state store uses `ConcurrentDictionary`; retention/eviction policy is handed to F07."
"NonActionableObservation","","F05B","F05B-line-aspnetcore-composition-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F05B-line-aspnetcore-composition-adapter/issue.md","Deleted Or Rejected Candidates","RichMenu state leakage across organizations: not promoted. F05B exposes one token/endpoint options object and no multi-organization runtime contract."
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-EXT-001","Extraction","High","P1","76","M","true","F04 retry/status headers; F05A capability; B05/B07 policy","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-EXT-001 Retry And Idempotency Inputs And Outcomes Are Not A Stable Contract"
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-EXT-002","Extraction","Medium","P1","74","S","true","F04/F05A message transport contract","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-EXT-002 Outbound Message Batches Do Not Enforce Provider Cardinality Or Non-Null Elements"
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-EXT-003","Extraction","Medium","P1","70","M","true","F05A processor capability; F05B composition","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-EXT-003 Notification And Reply Duplicate Concrete Workflow Normalization And Expose Inconsistent Results"
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-PERF-001","Performance","Medium","P1","72","M","true","F04/F05A cancellation overloads; F05B/B04C/B05/B07 callers","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-PERF-001 Workflow Contracts Cannot Cancel In-Flight Provider Calls"
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-SEC-001","Security","High","P1","76","M","true","F04 provider detail; X02B logging; B05/B07 consumers","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-SEC-001 Public Results And Exceptions Retain Sensitive Workflow Input And Raw Provider Failures"
"CanonicalConfirmedIssue","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","F06-SEC-002","Security","Medium","P1","70","S","true","B04C/B05/B07 recipient construction","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Ranked Confirmed Issues","F06-SEC-002 Recipient Kind And Identifier Are Not Validated As One Destination"
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","`ToList` copy as a standalone performance issue: rejected. It becomes a bounded maximum-five copy after F06-EXT-002."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Active N+1 recipient loop: rejected. F06 has no recipient loop and rejects `Users` counts other than one."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Channel access token leakage: rejected. F06 neither resolves nor exposes the channel credential."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","ChurchReport profile/CRM lookup, RichMenu, processor credential/lifetime, SDK transport, and ASP.NET composition findings: excluded by ownership."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Duplicate JSON serialization: rejected. F06 copies message lists; F04 serializes once."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Factory validation is entirely absent: rejected. Shared helpers enforce required values, HTTPS URLs, coordinates, action counts, and ranges; the retained gap is the final message-batch contract."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Missing automatic retry: rejected. Unconditional push replay can duplicate delivery, and reply tokens are one-time."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Missing batching as an immediate defect: not promoted. The current workflow is explicitly single-recipient; future multicast/fan-out needs a separate bounded contract with partial results and cancellation."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Repeated provider calls: rejected. Notification and reply each invoke F05A once per workflow call."
"NonActionableObservation","","F06","F06-line-notification-reply-workflows","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F06-line-notification-reply-workflows/issue.md","Deleted Or Rejected Candidates","Reply-token authorization bypass: rejected. F06 requires a nonblank token; no bypass around provider token validation was found."
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-PERF-001","Performance","Medium","P2","69","M","true","F04, F05A","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-PERF-001 F07 cancellation tokens do not reach provider calls"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-PERF-002","Performance","Medium","P1","70","M","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-PERF-002 Cache-miss assignment repeats image materialization and menu listing"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-PERF-003","Performance","Medium","P1","72","M","true","F05B, X01","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-PERF-003 Default user state is unbounded and expiry sweep scans all users"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-SEC-001","Security","Medium","P2","64","M","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-SEC-001 RichMenu TTL is dropped before assignment state is stored"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-SEC-002","Security","Medium","P2","68","M","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-SEC-002 Same-menu assignment trusts local state over provider state"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-SEC-003","Security","High","P1","76","M","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-SEC-003 Failed image upload can leave a reusable partial provider menu"
"CanonicalConfirmedIssue","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","F07-SEC-004","Security","High","P1","77","M","true","F05B composition","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Ranked Confirmed Issues","F07-SEC-004 User unassign workflow deletes shared provider RichMenus"
"NonActionableObservation","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Deleted Or Rejected Candidates","F07-PERF-004 copy-on-write ID cache behavior is not retained because menu-key cardinality is expected to be small and catalog-bounded."
"NonActionableObservation","","F07","F07-line-richmenu-engine","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F07-line-richmenu-engine/issue.md","Deleted Or Rejected Candidates","The renamed-solution boundary-test observation remains validation debt, not a security/performance/extraction issue."
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-PERF-001","Performance","Medium","P1","73","S","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-PERF-001 Sinopac calls are serialized by shared mutable headers"
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-PERF-002","Performance","Medium","P2","66","M","true","false","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-PERF-002 Legacy LINE Pay calls lack cancellation and response disposal"
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-SEC-001","Security","High","P1","82","M","true","F09, B05","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-SEC-001 MyPay success lacks cryptographic authenticity"
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-SEC-002","Security","High","P1","83","L","true","F09, B05","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-SEC-002 Callback binding and replay decisions are absent from the contract"
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-SEC-003","Security","Medium","P1","74","M","true","F09, B05","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-SEC-003 Raw provider errors can leak through PaymentError.Message"
"CanonicalConfirmedIssue","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","F08-SEC-004","Security","Medium","P1","75","M","true","F09 host acknowledgement","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Ranked Confirmed Issues","F08-SEC-004 Malformed callback bodies escape as exceptions"
"NonActionableObservation","","F08","F08-payment-provider-core","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F08-payment-provider-core/issue.md","Deleted Or Rejected Candidates","F08-PERF-003 callback parsing duplication is low-volume and is folded into the shared field-reader remediation for F08-SEC-004."
"CanonicalConfirmedIssue","","F09","F09-payment-workflows-host-adapter","APPROVED_DEGRADED","BLOCKED","F09-SEC-001","Security","High","P1","75","M","false","B05 consumer evidence; F08 replay guard is complementary but not sufficient","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/F09-payment-workflows-host-adapter/issue.md","Ranked Confirmed Issues","F09-SEC-001 Post-payment workflow lacks an idempotent side-effect contract"
"NonActionableObservation","","F09","F09-payment-workflows-host-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F09-payment-workflows-host-adapter/issue.md","Deleted Or Rejected Candidates","B05 sync-over-async in notification paths: rejected for F09. It is real consumer evidence, but the blocking calls live in B05 services/tools rather than the F09 primary owner scope."
"NonActionableObservation","","F09","F09-payment-workflows-host-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F09-payment-workflows-host-adapter/issue.md","Deleted Or Rejected Candidates","Header/raw payload logging leak from `PaymentHttpRequestMapper`: rejected. The mapper carries headers and raw body in `PaymentCallbackRequest`, but current provider parsers consume form/query/body fields, provider diagnostics are sanitized, and `PaymentCallbackLogger` deliberately logs only order, transaction, status, error kind, and amount."
"NonActionableObservation","","F09","F09-payment-workflows-host-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F09-payment-workflows-host-adapter/issue.md","Deleted Or Rejected Candidates","Raw-body allocation in `PaymentHttpRequestMapper`: rejected as a standalone issue. The mapper reads the full body and can duplicate work for form posts, but no current evidence shows callback payload size or frequency large enough to justify a retained F09 performance issue. Keep it as a future optimization candidate if profiling or request-size evidence appears."
"NonActionableObservation","","F09","F09-payment-workflows-host-adapter","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/F09-payment-workflows-host-adapter/issue.md","Deleted Or Rejected Candidates","Redirect acknowledgement open redirect: rejected. F08 exposes `PaymentCallbackAcknowledgement.Redirect`, F09 maps it to `RedirectResult`, and a unit test uses an external URL. However, read-only inspection found no production provider parser emitting redirect acknowledgements from callback data. Without a current untrusted source-to-redirect sink, this is not an immediately actionable security issue."
"CanonicalConfirmedIssue","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","B01-PERF-001","Performance","Medium","P2","57","M","false","F03A/CRM operations provide the underlying CRM dependency.","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Ranked Confirmed Issues","B01-PERF-001 Line-binding controller hides synchronous CRM operations behind Task-returning helpers"
"CanonicalConfirmedIssue","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","B01-SEC-001","Security","High","P1","83","S","false","X01 host registration and X04A runtime configuration are consumers/dependencies; B02-B07 consume the auth/session result.","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Ranked Confirmed Issues","B01-SEC-001 Global authorization is disabled and session fallback remains an identity authority"
"CanonicalConfirmedIssue","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","B01-SEC-002","Security","Medium","P1","70","M","false","Consumers that currently expect `{returnUrl}/{lineUserId}` must move to the B01 auth/session contract.","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Ranked Confirmed Issues","B01-SEC-002 OAuth return-url flow appends raw LINE user id into local redirect URLs"
